tourid	city	province	year	pos	promotion	real	cumreal	prevreport	planFaced	planMade	planMadeNm	age	on_seat_yr	center	edu
393	533400	53	2006	0	1	20	24.53333	0	8.5	15	1	48	5.333333	0	1
394	530100	53	2007	0	0	12.5	12.5	1	9.0500002	10.05	1	48	.1666667	0	1
394	530300	53	2007	0	0	13	13	1	9.0500002	10.05	1	49	.3333333	0	1
394	530400	53	2007	0	0	13.199997	10.8	0	9.0500002	8	1	56	3.416667	0	1
394	530500	53	2007	0	0	13.900002	13.9	1	9.0500002	10.05	1	49	.0833333	0	1
394	530600	53	2007	0	0	11.199997	12.2	0	9.0500002	11	1	41	1.833333	0	1
394	530700	53	2007	0	0	13.900002	13.9	1	9.0500002	10.05	1	44	.0833333	0	1
394	530800	53	2007	0	0	14.5	13.45	0	9.0500002	11.05	1	45	2.583333	0	1
394	530900	53	2007	0	1	12.900002	12.1	0	9.0500002	10.05	1	51	3.416667	0	1
394	532300	53	2007	0	0	12.300003	11.45	0	9.0500002	10.05	1	44	1.75	0	1
394	532500	53	2007	0	0	11.900002	12.1	0	9.0500002	10.05	1	46	2.083333	0	1
394	532600	53	2007	0	0	14.5	14	0	9.0500002	12.05	1	52	1.333333	0	0
394	532800	53	2007	0	0	12.599998	12.5	0	9.0500002	10.05	1	48	1.666667	0	1
394	532900	53	2007	0	0	13.199997	13.2	1	9.0500002	12.05	1	43	.1666667	0	1
394	533100	53	2007	0	0	13.199997	11.2	0	9.0500002	12	1	51	4.5	0	1
394	533300	53	2007	0	0	12.199997	30.05	0	9.0500002	12.05	1	44	1.833333	0	1
394	533400	53	2007	0	0	19.5	19.5	1	9.0500002	16	1	49	.1666667	0	1
395	530100	53	2008	0	0	12	12.25	0	10	13.05	1	49	1.166667	0	1
395	530300	53	2008	0	0	12.400002	12.7	0	10	10.05	1	50	1.333333	0	1
395	530400	53	2008	0	0	13	13	0	10	8.0500002	1	45	.5	0	1
395	530500	53	2008	0	0	13.099998	13.5	0	10	11.05	1	50	1.083333	0	1
395	530600	53	2008	0	0	11.099998	11.1	0	10	11	1	44	.5	0	1
395	530700	53	2008	0	0	13.099998	13.5	0	10	12	1	45	1.083333	0	1
395	530800	53	2008	0	0	12	12.96667	0	10	11	1	46	3.583333	0	1
395	530900	53	2008	0	0	12.900002	12.9	0	10	11.05	1	51	.5	0	1
395	532300	53	2008	0	0	11.5	11.46667	0	10	11	1	45	2.75	0	1
395	532500	53	2008	0	0	10	11.4	0	10	10.05	1	47	3.083333	0	1
395	532600	53	2008	0	0	12.599998	12.6	0	10	12	1	47	.5	0	0
395	532800	53	2008	0	0	10.099998	11.7	0	10	10.05	1	49	2.666667	0	1
395	532900	53	2008	0	0	12	12.6	0	10	10.05	1	44	1.166667	0	1
395	533100	53	2008	0	0	11.5	11.26	0	10	11.05	1	52	5.5	0	1
395	533300	53	2008	0	0	3.8000031	21.3	0	10	12.05	1	45	2.833333	0	1
395	533400	53	2008	0	0	18.5	19	0	10	16	1	50	1.166667	0	1
396	530100	53	2009	0	0	12.800003	12.43333	0	9	10.05	1	50	2.166667	0	1
396	530300	53	2009	0	0	12.900002	12.76667	0	9	10.05	1	51	2.333333	0	1
396	530400	53	2009	0	0	11.800003	12.4	0	9	9	1	46	1.5	0	1
396	530500	53	2009	0	1	13.099998	13.36667	0	9	10.05	1	51	2.083333	0	1
396	530600	53	2009	0	0	12.800003	11.95	0	9	10.5	1	45	1.5	0	1
396	530700	53	2009	0	1	13	13.33333	0	9	12	1	46	2.083333	0	1
396	530800	53	2009	0	1	13.699997	13.15	0	9	10	1	47	4.583333	0	1
396	530900	53	2009	0	0	11.400002	12.15	0	9	10.05	1	52	1.5	0	1
396	532300	53	2009	0	0	12.199997	11.65	0	9	10.05	1	46	3.75	0	1
396	532500	53	2009	0	0	11.199997	11.35	0	9	10	1	48	4.083333	0	1
396	532600	53	2009	0	0	12.599998	12.6	0	9	10.05	1	48	1.5	0	0
396	532800	53	2009	0	0	12.800003	11.975	0	9	10	1	50	3.666667	0	1
396	532900	53	2009	0	0	12	12.4	0	9	10.05	1	45	2.166667	0	1
396	533100	53	2009	0	0	15.099998	11.9	0	9	10.05	1	53	6.5	0	1
396	533300	53	2009	0	0	13.099998	19.25	0	9	13.05	1	46	3.833333	0	1
396	533400	53	2009	0	0	18.300003	18.76667	0	9	16	1	51	2.166667	0	1
397	530100	53	2010	0	0	14	12.825	0	9.0500002	12.05	1	51	3.166667	0	1
397	530300	53	2010	0	0	13.099998	12.85	0	9.0500002	10.05	1	52	3.333333	0	1
397	530400	53	2010	0	0	12.800003	12.53334	0	9.0500002	9.0500002	1	47	2.5	0	1
397	530500	53	2010	0	0	12.5	12.5	0	9.0500002	10.05	1	52	.5833333	0	1
397	530600	53	2010	0	1	14.199997	12.7	0	9.0500002	11.05	1	46	2.5	0	1
397	530700	53	2010	0	0	15.199997	15.2	0	9.0500002	12	1	48	.5833333	0	1
397	530800	53	2010	0	0	14.199997	14.2	0	9.0500002	11.05	1	45	.5833333	0	1
397	530900	53	2010	0	0	12.199997	12.2	0	9.0500002	10.05	1	49	.5	0	1
397	532300	53	2010	0	0	11.300003	11.58	0	9.0500002	10.05	1	47	4.75	0	1
397	532500	53	2010	0	0	11	11.28	0	9.0500002	10	1	49	5.083333	0	1
397	532600	53	2010	0	0	13	12.73333	0	9.0500002	10.05	1	49	2.5	0	0
397	532800	53	2010	0	0	11.900002	11.96	0	9.0500002	10.05	1	51	4.666667	0	1
397	532900	53	2010	0	0	13.099998	12.575	0	9.0500002	10.05	1	46	3.166667	0	1
397	533100	53	2010	0	0	15.099998	12.35714	0	9.0500002	13.05	1	54	7.5	0	1
397	533300	53	2010	0	0	13.099998	18.02	0	9.0500002	13.05	1	47	4.833333	0	1
397	533400	53	2010	0	0	19.5	19.5	0	9.0500002	16.049999	1	51	.5	0	1
398	530100	53	2011	0	0	14	13.06	0	10.05	13	1	52	4.166667	0	1
398	530300	53	2011	0	0	13.099998	12.9	0	10.05	10.05	1	53	4.333333	0	1
398	530400	53	2011	0	0	12.099998	12.425	0	10.05	12.05	1	48	3.5	0	1
398	530500	53	2011	0	0	13.099998	12.8	0	10.05	12.05	1	53	1.583333	0	1
398	530600	53	2011	0	0	14.699997	14.7	0	10.05	16.049999	1	54	.5833333	0	1
398	530700	53	2011	0	0	16.5	15.85	0	10.05	14.05	1	49	1.583333	0	1
398	530800	53	2011	0	0	14.199997	14.2	0	10.05	12.05	1	46	1.583333	0	1
398	530900	53	2011	0	0	15.199997	13.7	0	10.05	12.05	1	50	1.5	0	1
398	532300	53	2011	0	0	12.400002	12.4	1	10.05	12.05	1	52	.0833333	0	1
398	532500	53	2011	0	0	13.5	11.65	0	10.05	11.05	1	50	6.083333	0	1
398	532600	53	2011	0	0	14.199997	13.1	0	10.05	14.05	1	50	3.5	0	0
398	532800	53	2011	0	0	13.599998	12.23333	0	10.05	10.05	1	52	5.666667	0	1
398	532900	53	2011	0	0	14.199997	12.9	0	10.05	13.05	1	47	4.166667	0	1
398	533100	53	2011	0	0	15.5	12.75	0	10.05	13	1	55	8.5	0	1
398	533300	53	2011	0	0	10	16.68333	0	10.05	18.049999	1	48	5.833333	0	1
398	533400	53	2011	0	0	19.099998	19.3	0	10.05	18.049999	1	52	1.5	0	1
399	530100	53	2012	0	1	14.1	13.23333	0	12.05	14.5	1	53	5.166667	0	1
399	530300	53	2012	0	0	13	12.91667	0	12.05	10.05	1	54	5.333333	0	1
399	530400	53	2012	0	1	12.2	12.38	0	12.05	12.05	1	49	4.5	0	1
399	530500	53	2012	0	0	15.1	13.56667	0	12.05	12.05	1	54	2.583333	0	1
399	530600	53	2012	0	1	16.1	15.4	0	12.05	16.049999	1	55	1.583333	0	1
399	530700	53	2012	0	0	15.8	15.83333	0	12.05	2.9000001	0	50	2.583333	0	1
399	530800	53	2012	0	1	15.6	14.66666	0	12.05	13.05	1	47	2.583333	0	1
399	530900	53	2012	0	0	16.8	14.73333	0	12.05	12.05	1	51	2.5	0	1
399	532300	53	2012	0	0	12.8	12.6	0	12.05	12.05	1	53	1.083333	0	1
399	532500	53	2012	0	0	13.2	11.87143	0	12.05	13.05	1	51	7.083333	0	1
399	532600	53	2012	0	0	14.2	13.32	0	12.05	13.05	1	51	4.5	0	0
399	532800	53	2012	0	1	13.7	12.44286	0	12.05	12	1	53	6.666667	0	1
399	532900	53	2012	0	0	15.6	13.35	0	12.05	14.05	1	48	5.166667	0	1
399	533100	53	2012	0	0	11.1	11.1	0	12.05	15.05	1	53	.8333333	0	1
399	533300	53	2012	0	0	10	10	0	12.05	15.05	1	50	.5	0	1
399	533400	53	2012	0	0	16	18.2	0	12.05	18.049999	1	53	2.5	0	1
400	530100	53	2013	0	0	13.42	13.42	0	12.05	2.9000001	0	51	.5833333	0	1
400	530300	53	2013	0	0	13.13	13.13	0	12.05	2.9000001	0	51	.5833333	0	1
400	530400	53	2013	0	0	10.23	10.23	0	12.05	2.9000001	0	42	.5833333	0	1
400	530500	53	2013	0	0	15.33	14.0075	0	12.05	2.9000001	0	55	3.583333	0	1
400	530600	53	2013	0	0	14.24	14.24	0	12.05	2.9000001	0	51	.4166667	0	1
400	530700	53	2013	0	0	17.23	16.1825	0	12.05	2.9000001	0	51	3.583333	0	1
400	530800	53	2013	0	0	15.96	15.96	0	12.05	2.9000001	0	49	.6666667	0	1
400	530900	53	2013	0	0	17.88	15.52	0	12.05	2.9000001	0	52	3.5	0	1
400	532300	53	2013	0	0	10.6	11.93333	0	12.05	2.9000001	0	54	2.083333	0	1
400	532500	53	2013	0	0	12	11.8875	0	12.05	2.9000001	0	52	8.083333	0	1
400	532600	53	2013	0	0	13.5	13.35	0	12.05	2.9000001	0	52	5.5	0	0
400	532800	53	2013	0	0	13.5	13.5	1	12.05	2.9000001	0	51	.3333333	0	1
400	532900	53	2013	0	0	12.2	12.2	0	12.05	2.9000001	0	37	.9166667	0	1
400	533100	53	2013	0	0	12	11.55	0	12.05	2.9000001	0	54	1.833333	0	1
400	533300	53	2013	0	0	8	9	0	12.05	2.9000001	0	51	1.5	0	1
400	533400	53	2013	0	0	13.6	17.05	0	12.05	2.9000001	0	54	3.5	0	1
401	530100	53	2014	0	0	8.1	10.76	0	11.05	2.9000001	0	52	1.583333	0	1
401	530300	53	2014	0	0	4	8.565	0	11.05	2.9000001	0	52	1.583333	0	1
401	530400	53	2014	0	0	8	9.115	0	11.05	2.9000001	0	43	1.583333	0	1
401	530500	53	2014	0	0	11.2	13.446	0	11.05	2.9000001	0	56	4.583333	0	1
401	530600	53	2014	0	0	5.3	9.77	0	11.05	2.9000001	0	52	1.416667	0	1
401	530700	53	2014	0	0	4.6	13.866	0	11.05	2.9000001	0	52	4.583333	0	1
401	530800	53	2014	0	0	8.9	12.43	0	11.05	2.9000001	0	50	1.666667	0	1
401	530900	53	2014	0	0	11.2	14.656	0	11.05	2.9000001	0	53	4.5	0	1
401	532300	53	2014	0	0	11	11.7	0	11.05	2.9000001	0	55	3.083333	0	1
401	532500	53	2014	0	0	10	11.67778	0	11.05	2.9000001	0	53	9.083333	0	1
401	532600	53	2014	0	0	12	13.15714	0	11.05	2.9000001	0	53	6.5	0	0
401	532800	53	2014	0	0	12.2	12.85	0	11.05	2.9000001	0	52	1.333333	0	1
401	532900	53	2014	0	0	8.5	10.35	0	11.05	2.9000001	0	38	1.916667	0	1
401	533100	53	2014	0	0	7	10.03333	0	11.05	2.9000001	0	55	2.833333	0	1
401	533300	53	2014	0	0	8	8.666667	0	11.05	2.9000001	0	52	2.5	0	1
401	533400	53	2014	0	0	11.1	15.86	0	11.05	2.9000001	0	55	4.5	0	1
402	540100	54	2003	1	0	16.800003	16.8	1	12.05	12.05	1	41	.25	1	1
402	542100	54	2003	1	0	15.199997	15.2	0	12.05	2.9000001	0	48	.5833333	0	1
402	542200	54	2003	1	0	17.699997	17.7	0	12.05	2.9000001	0	54	2	0	0
402	542300	54	2003	1	0	16.400002	16.4	0	12.05	2.9000001	0	46	.5833333	0	1
402	542400	54	2003	1	0	16.900002	16.9	1	12.05	2.9000001	0	44	.25	0	0
402	542500	54	2003	1	0	16	16	0	12.05	2.9000001	0	49	1.916667	0	0
402	542600	54	2003	1	0	17.800003	17.8	0	12.05	2.9000001	0	48	.5833333	0	1
403	540100	54	2005	1	0	14	15.4	0	12.05	12.05	1	43	2.25	1	1
403	542100	54	2005	1	0	9.1999969	12.2	0	12.05	2.9000001	0	50	2.583333	0	1
403	542200	54	2005	1	0	10.699997	14.2	0	12.05	2.9000001	0	56	4	0	0
403	542300	54	2005	1	0	11.400002	13.9	0	12.05	2.9000001	0	48	2.583333	0	1
403	542400	54	2005	1	0	12.400002	14.65	0	12.05	2.9000001	0	46	2.25	0	0
403	542500	54	2005	1	0	15.800003	15.8	1	12.05	2.9000001	0	43	0	0	1
403	542600	54	2005	1	0	11.199997	14.5	0	12.05	2.9000001	0	50	2.583333	0	1
404	540100	54	2006	1	1	16.5	15.76667	0	12.05	12.05	1	44	3.25	1	1
404	542100	54	2006	1	0	10.2	11.53333	0	12.05	2.9000001	0	51	3.583333	0	1
404	542200	54	2006	1	0	14.1	14.16666	0	12.05	2.9000001	0	57	5	0	0
404	542300	54	2006	1	1	12.8	13.53333	0	12.05	2.9000001	0	49	3.583333	0	1
404	542400	54	2006	1	0	10.8	13.36667	0	12.05	2.9000001	0	47	3.25	0	0
404	542500	54	2006	1	0	13.3	14.55	0	12.05	2.9000001	0	44	1	0	1
404	542600	54	2006	1	0	11.5	13.5	0	12.05	2.9000001	0	51	3.583333	0	1
405	540100	54	2007	1	0	15.800003	15.8	0	12.05	12.05	1	42	.8333333	0	1
405	542100	54	2007	1	1	13.5	12.025	0	12.05	2.9000001	0	52	4.583333	0	1
405	542200	54	2007	1	0	12.599998	12.6	0	12.05	2.9000001	0	55	.5833333	0	1
405	542300	54	2007	1	0	14.800003	14.8	0	12.05	2.9000001	0	52	.6666667	0	1
405	542400	54	2007	1	1	10.800003	12.725	0	12.05	2.9000001	0	48	4.25	0	0
405	542500	54	2007	1	0	10.199997	13.1	0	12.05	2.9000001	0	45	2	0	1
405	542600	54	2007	1	1	15.900002	14.1	0	12.05	2.9000001	0	52	4.583333	0	1
406	540100	54	2008	1	0	10.099998	12.95	0	12.05	12.05	1	43	1.833333	0	1
406	542100	54	2008	1	0	9.4000015	9.400002	0	12.05	2.9000001	0	44	.5	0	1
406	542200	54	2008	1	0	10.300003	11.45	0	12.05	2.9000001	0	56	1.583333	0	1
406	542300	54	2008	1	0	10.099998	12.45	0	12.05	2.9000001	0	53	1.666667	0	1
406	542400	54	2008	1	0	10.400002	10.4	0	12.05	2.9000001	0	44	.5	1	0
406	542500	54	2008	1	0	9.1999969	12.125	0	12.05	2.9000001	0	46	3	0	1
406	542600	54	2008	1	0	11	11	0	12.05	2.9000001	0	53	.5833333	0	0
407	540100	54	2009	1	0	12.699997	12.86667	0	10.05	10.05	1	44	2.833333	0	1
407	542100	54	2009	1	0	12.199997	10.8	0	10.05	2.9000001	0	45	1.5	0	1
407	542200	54	2009	1	0	12.5	11.8	0	10.05	2.9000001	0	57	2.583333	0	1
407	542300	54	2009	1	0	11.800003	12.23333	0	10.05	2.9000001	0	54	2.666667	0	1
407	542400	54	2009	1	0	11.400002	10.9	0	10.05	2.9000001	0	45	1.5	1	0
407	542500	54	2009	1	0	11.300003	11.96	0	10.05	2.9000001	0	47	4	0	1
407	542600	54	2009	1	0	13.5	12.25	0	10.05	2.9000001	0	54	1.583333	0	0
408	540100	54	2010	1	0	13	12.9	0	12.05	13	1	45	3.833333	0	1
408	542100	54	2010	1	0	12.099998	11.23333	0	12.05	2.9000001	0	46	2.5	0	1
408	542200	54	2010	1	0	12.300003	11.925	0	12.05	2.9000001	0	58	3.583333	0	1
408	542300	54	2010	1	1	11.699997	12.1	0	12.05	2.9000001	0	55	3.666667	0	1
408	542400	54	2010	1	0	11.300003	11.03334	0	12.05	2.9000001	0	46	2.5	1	0
408	542500	54	2010	1	1	11.5	11.88333	0	12.05	2.9000001	0	48	5	0	1
408	542600	54	2010	1	0	13	12.5	0	12.05	2.9000001	0	55	2.583333	0	0
409	540100	54	2011	1	1	14.599998	13.24	0	12.05	15	1	46	4.833333	0	1
409	542100	54	2011	1	0	10.199997	10.975	0	12.05	2.9000001	0	47	3.5	0	1
409	542200	54	2011	1	0	13.599998	13.6	0	12.05	2.9000001	0	53	.5	0	1
409	542300	54	2011	1	0	12.800003	12.8	0	12.05	2.9000001	0	52	.5	0	0
409	542400	54	2011	1	0	9.6999969	10.7	0	12.05	2.9000001	0	47	3.5	1	0
409	542500	54	2011	1	0	10.099998	10.1	0	12.05	2.9000001	0	42	.5	1	1
409	542600	54	2011	1	0	12.800003	12.575	0	12.05	2.9000001	0	56	3.583333	0	0
410	540100	54	2012	1	0	12.4	12.4	0	12.05	15	1	54	.6666667	0	1
410	542100	54	2012	1	0	12.2	12.2	0	12.05	2.9000001	0	50	.6666667	0	1
410	542200	54	2012	1	0	12	12.8	0	12.05	2.9000001	0	54	1.5	0	1
410	542300	54	2012	1	0	11.6	12.2	0	12.05	2.9000001	0	53	1.5	0	0
410	542400	54	2012	1	1	11.4	10.84	0	12.05	2.9000001	0	48	4.5	1	0
410	542500	54	2012	1	0	11.7	10.9	0	12.05	2.9000001	0	43	1.5	1	1
410	542600	54	2012	1	0	12	12	1	12.05	2.9000001	0	54	.25	0	0
411	540100	54	2013	1	0	17.2	14.8	0	12.05	2.9000001	0	55	1.666667	0	1
411	542100	54	2013	1	0	12.3	12.25	0	12.05	2.9000001	0	51	1.666667	0	1
411	542200	54	2013	1	0	12.4	12.66667	0	12.05	2.9000001	0	55	2.5	0	1
411	542300	54	2013	1	0	11.4	11.93333	0	12.05	2.9000001	0	54	2.5	0	0
411	542400	54	2013	1	0	11.1	11.1	0	12.05	2.9000001	0	54	.5833333	0	0
411	542500	54	2013	1	0	11.4	11.06667	0	12.05	2.9000001	0	44	2.5	1	1
411	542600	54	2013	1	0	12.3	12.15	0	12.05	2.9000001	0	55	1.25	0	0
412	540100	54	2014	1	0	10.9	13.5	0	12	2.9000001	0	56	2.666667	0	1
412	542100	54	2014	1	0	10.9	11.8	0	12	2.9000001	0	52	2.666667	0	1
412	542200	54	2014	1	0	10.8	12.2	0	12	2.9000001	0	56	3.5	0	1
412	542300	54	2014	1	0	10.6	11.6	0	12	2.9000001	0	55	3.5	0	0
412	542400	54	2014	1	0	10.2	10.2	0	12	2.9000001	0	57	.4166667	0	1
412	542500	54	2014	1	0	10.8	11	0	12	2.9000001	0	45	3.5	1	1
412	542600	54	2014	1	0	10.8	11.7	0	12	2.9000001	0	56	2.25	0	0
413	540100	54	2003	0	0	16.800003	16.8	0	12.05	12.05	1	41	.5833333	0	1
413	542100	54	2003	0	0	15.199997	15.2	0	12.05	2.9000001	0	43	.5833333	0	1
413	542200	54	2003	0	0	17.699997	17.7	0	12.05	2.9000001	0	44	.5	0	1
413	542300	54	2003	0	0	16.400002	16.4	0	12.05	2.9000001	0	51	.5833333	0	1
413	542400	54	2003	0	1	16.900002	16.9	0	12.05	2.9000001	0	44	2.833333	0	0
413	542500	54	2003	0	0	16	16	0	12.05	2.9000001	0	41	1.916667	0	1
413	542600	54	2003	0	0	17.800003	17.8	0	12.05	2.9000001	0	48	.5833333	0	0
414	540100	54	2005	0	0	14	15.4	0	12.05	12.05	1	43	2.583333	0	1
414	542100	54	2005	0	0	9.1999969	12.2	0	12.05	2.9000001	0	45	2.583333	0	1
414	542200	54	2005	0	0	10.699997	14.2	0	12.05	2.9000001	0	46	2.5	0	1
414	542300	54	2005	0	0	11.400002	13.9	0	12.05	2.9000001	0	53	2.583333	0	1
414	542400	54	2005	0	0	12.400002	12.4	0	12.05	2.9000001	0	50	1.916667	0	0
414	542500	54	2005	0	1	15.800003	15.9	0	12.05	2.9000001	0	43	3.916667	0	1
414	542600	54	2005	0	0	11.199997	14.5	0	12.05	2.9000001	0	50	2.583333	0	0
415	540100	54	2006	0	0	16.5	15.76667	0	12.05	12.05	1	44	3.583333	0	1
415	542100	54	2006	0	0	10.2	11.53333	0	12.05	2.9000001	0	46	3.583333	0	1
415	542200	54	2006	0	1	14.1	14.16666	0	12.05	2.9000001	0	47	3.5	0	1
415	542300	54	2006	0	1	12.8	13.53333	0	12.05	2.9000001	0	54	3.583333	0	1
415	542400	54	2006	0	0	10.8	11.6	0	12.05	2.9000001	0	51	2.916667	0	0
415	542500	54	2006	0	0	13.3	13.3	1	12.05	2.9000001	0	48	.0833333	0	0
415	542600	54	2006	0	0	11.5	13.5	0	12.05	2.9000001	0	51	3.583333	0	0
416	540100	54	2007	0	0	15.800003	15.8	0	12.05	12.05	1	45	.8333333	0	1
416	542100	54	2007	0	0	13.5	12.025	0	12.05	2.9000001	0	47	4.583333	0	1
416	542200	54	2007	0	0	12.599998	12.6	0	12.05	2.9000001	0	52	.6666667	0	0
416	542300	54	2007	0	0	14.800003	14.8	0	12.05	2.9000001	0	49	.5833333	0	0
416	542400	54	2007	0	0	10.800003	11.33333	0	12.05	2.9000001	0	52	3.916667	0	0
416	542500	54	2007	0	0	10.199997	11.75	0	12.05	2.9000001	0	49	1.083333	0	0
416	542600	54	2007	0	1	15.900002	14.1	0	12.05	2.9000001	0	52	4.583333	0	0
417	540100	54	2012	0	1	12.4	14.1	0	12.05	15	1	50	5.833333	0	1
417	542100	54	2012	0	0	12.2	12.2	0	12.05	2.9000001	0	49	.5	0	0
417	542200	54	2012	0	0	12	12	1	12.05	2.9000001	0	43	.25	0	1
417	542300	54	2012	0	0	11.6	13.2	0	12.05	2.9000001	0	54	5.583333	0	0
417	542400	54	2012	0	0	11.4	11.4	0	12.05	2.9000001	0	51	4.5	0	1
417	542500	54	2012	0	0	11.7	11.7	1	12.05	2.9000001	0	34	.25	0	1
417	542600	54	2012	0	0	12	12	0	12.05	2.9000001	0	48	4.5	0	1
418	610100	61	2003	1	1	12.099998	12.1	0	10	13.5	1	53	1.5	0	1
418	610200	61	2003	1	0	11.5	11.5	0	10	2.9000001	0	45	.5	0	1
418	610300	61	2003	1	0	12.599998	12.6	0	10	12	1	52	.4166667	0	1
418	610400	61	2003	1	0	11.900002	11.9	0	10	11.25	1	51	1	0	1
418	610500	61	2003	1	0	8.1999969	8.199997	0	10	10	1	50	1	0	1
418	610600	61	2003	1	0	13.900002	13.9	0	10	11	1	49	2.416667	1	1
418	610700	61	2003	1	0	9.0999985	9.099998	0	10	9.5	1	45	.5833333	0	1
418	610800	61	2003	1	0	14.300003	14.3	0	10	16	1	50	1.083333	1	1
418	610900	61	2003	1	0	8.3000031	8.300003	0	10	10	1	46	.9166667	0	1
418	611000	61	2003	1	0	9.3000031	9.300003	0	10	2.9000001	0	52	1.333333	0	1
419	610100	61	2004	1	0	13.5	13.5	0	10.5	13.5	1	52	.5	1	1
419	610200	61	2004	1	1	12.400002	11.95	0	10.5	11.5	1	46	1.5	0	1
419	610300	61	2004	1	0	14.5	13.55	0	10.5	12	1	53	1.416667	0	1
419	610400	61	2004	1	0	13.099998	12.5	0	10.5	12	1	52	2	0	1
419	610500	61	2004	1	0	11.199997	9.699997	0	10.5	10	1	51	2	0	1
419	610600	61	2004	1	0	16.800003	15.35	0	10.5	11	1	50	3.416667	1	1
419	610700	61	2004	1	0	10.900002	10	0	10.5	10	1	46	1.583333	0	1
419	610800	61	2004	1	0	17.5	15.9	0	10.5	16	1	51	2.083333	1	1
419	610900	61	2004	1	0	9.4000015	9.400002	0	10.5	9	1	52	.5833333	0	1
419	611000	61	2004	1	0	9.4000015	9.350002	0	10.5	10	1	53	2.333333	0	1
420	610100	61	2005	1	1	13.099998	13.3	0	11	13	1	53	1.5	1	1
420	610200	61	2005	1	0	12.699997	12.7	0	11	12	1	49	.9166667	0	1
420	610300	61	2005	1	1	13.199997	13.43333	0	11	13	1	54	2.416667	0	1
420	610400	61	2005	1	1	12.599998	12.53333	0	11	13	1	53	3	0	1
420	610500	61	2005	1	0	11.699997	10.36666	0	11	11	1	52	3	0	1
420	610600	61	2005	1	1	15.900002	15.53334	0	11	12	1	51	4.416667	1	1
420	610700	61	2005	1	0	10.599998	10.2	0	11	10	1	47	2.583333	0	1
420	610800	61	2005	1	0	18.099998	16.63333	0	11	16	1	52	3.083333	1	1
420	610900	61	2005	1	0	9.5999985	9.5	0	11	9.5	1	53	1.583333	0	1
420	611000	61	2005	1	0	9.5999985	9.599998	1	11	10	1	49	.0833333	0	1
421	610100	61	2006	1	0	13	13	1	11	13	1	52	0	1	1
421	610200	61	2006	1	0	15	13.85	0	11	15	1	50	1.916667	0	1
421	610300	61	2006	1	0	13	13	1	11	12	1	50	.25	0	1
421	610400	61	2006	1	0	12.6	12.6	0	11	12.5	1	51	.8333333	1	1
421	610500	61	2006	1	0	12	10.775	0	11	12	1	53	4	0	1
421	610600	61	2006	1	0	16.200001	16.2	1	11	11.5	1	50	.1666667	0	1
421	610700	61	2006	1	0	10.8	10.35	0	11	10.5	1	48	3.583333	0	1
421	610800	61	2006	1	0	17	16.725	0	11	18	1	53	4.083333	1	1
421	610900	61	2006	1	0	10.3	9.766666	0	11	10	1	54	2.583333	0	1
421	611000	61	2006	1	1	10.5	10.05	0	11	10	1	50	1.083333	0	1
422	610100	61	2007	1	0	14.699997	13.85	0	11.05	13	1	53	1	1	1
422	610200	61	2007	1	0	15.300003	14.33333	0	11.05	14.7	1	51	2.916667	0	1
422	610300	61	2007	1	1	14.699997	13.85	0	11.05	13	1	51	1.25	0	1
422	610400	61	2007	1	0	13	12.8	0	11.05	12.5	1	52	1.833333	1	1
422	610500	61	2007	1	1	12.800003	11.18	0	11.05	12	1	54	5	0	1
422	610600	61	2007	1	0	14.599998	15.4	0	11.05	12.05	1	51	1.166667	0	1
422	610700	61	2007	1	0	12.699997	10.82	0	11.05	11.05	1	49	4.583333	0	1
422	610800	61	2007	1	1	20.099998	17.4	0	11.05	20	1	54	5.083333	1	1
422	610900	61	2007	1	1	12.400002	10.425	0	11.05	10	1	55	3.583333	0	1
422	611000	61	2007	1	0	12.199997	12.2	1	11.05	11	1	47	.0833333	0	1
423	610100	61	2008	1	0	15.599998	14.43333	0	12	13.5	1	54	2	1	1
423	610200	61	2008	1	0	17.099998	15.025	0	12	13	1	52	3.916667	0	1
423	610300	61	2008	1	0	15.5	15.5	0	12	14	1	51	.4166667	0	1
423	610400	61	2008	1	0	16	16	0	12	12.5	1	52	.4166667	0	1
423	610500	61	2008	1	0	15.199997	15.2	0	12	13	1	53	.4166667	0	1
423	610600	61	2008	1	0	15.699997	15.5	0	12	12	1	52	2.166667	0	1
423	610700	61	2008	1	0	12.5	11.1	0	12	12.5	1	50	5.583333	0	1
423	610800	61	2008	1	0	23	23	0	12	16	1	53	.4166667	1	1
423	610900	61	2008	1	0	15.099998	15.1	1	12	12	1	55	.3333333	0	1
423	611000	61	2008	1	0	15.199997	13.7	0	12	12	1	48	1.083333	0	1
424	610100	61	2009	1	0	14.5	14.45	0	13	13.8	1	55	3	1	1
424	610200	61	2009	1	0	15.199997	15.06	0	13	13.5	1	53	4.916667	0	1
424	610300	61	2009	1	0	15	15.25	0	13	14	1	52	1.416667	0	1
424	610400	61	2009	1	0	14.199997	15.1	0	13	14	1	53	1.416667	0	1
424	610500	61	2009	1	0	14.300003	14.75	0	13	14	1	54	1.416667	0	1
424	610600	61	2009	1	0	12.199997	14.675	0	13	13	1	53	3.166667	0	1
424	610700	61	2009	1	0	14.5	11.58571	0	13	13	1	51	6.583333	0	1
424	610800	61	2009	1	0	13.300003	18.15	0	13	18	1	54	1.416667	1	1
424	610900	61	2009	1	0	15	15.05	0	13	13	1	56	1.333333	0	1
